showtimeId,movieTitle,theaterName,localDate,localTime,totalSeats,availableSeats,ticketPrice
1530,Space wear,"Chen, Faulkner and Casey Cinemas",2026-07-04,16:00:00,80,76,18.57
1531,Cultural last action,"Morris, Chavez and Ayala Cinemas",2026-07-17,13:00:00,100,95,15.04
1532,During drive,Barron-Brown Cinemas,2026-07-16,13:00:00,80,76,11.74
1533,Interesting news,Martinez-Allen Cinemas,2026-08-03,16:00:00,150,144,20.31
1534,Despite audience,Shaw-Barnes Cinemas,2026-08-10,16:00:00,100,92,15.71
1535,Simple throughout,Sanders PLC Cinemas,2026-08-15,19:00:00,200,185,21.35
1536,North trade,"Calhoun, Wilson and Oneal Cinemas",2026-07-31,10:00:00,100,88,23.95
1537,Modern difficult open,Galloway-Jacobs Cinemas,2026-08-21,21:30:00,180,173,12.35
1538,Oil create,"Taylor, Williams and Hall Cinemas",2026-08-03,16:00:00,100,93,18.74
1539,Forward while,Ibarra-Jackson Cinemas,2026-07-21,13:00:00,120,112,24.3
1540,Measure bill whatever,"Taylor, Williams and Hall Cinemas",2026-08-21,16:00:00,120,111,10.65
1541,Analysis live daughter,Fuller Ltd Cinemas,2026-07-05,13:00:00,80,80,12.44
1542,Hold section painting,Evans-Chapman Cinemas,2026-07-02,10:00:00,250,231,20.55
1543,Project real out his,Barnett PLC Cinemas,2026-08-26,19:00:00,120,105,13.23
1544,Enjoy former development,Vargas-Jensen Cinemas,2026-09-03,10:00:00,250,246,23.76
1545,Without think,Smith-Wilson Cinemas,2026-07-20,16:00:00,250,234,21.92
1546,Contain computer must,Mills and Sons Cinemas,2026-07-16,10:00:00,150,132,15.78
1547,Trial too,Robertson-Hays Cinemas,2026-08-17,21:30:00,180,166,23.15
1548,Huge school trip,"Jordan, Swanson and Franklin Cinemas",2026-07-02,21:30:00,120,94,8.61
1549,Share,Moore-Bright Cinemas,2026-08-21,10:00:00,300,290,19.07
1550,Skin office oil,Smith Group Cinemas,2026-08-12,10:00:00,300,282,23.16
1551,Begin member interview,"Wallace, Perkins and Johnson Cinemas",2026-07-30,16:00:00,150,133,14.67
1552,Series thus,Smith Ltd Cinemas,2026-08-05,19:00:00,300,285,22.83
1553,Management policy pay,Ochoa-Adams Cinemas,2026-08-14,16:00:00,200,198,22.75
1554,Throw performance,Marshall Group Cinemas,2026-06-23,16:00:00,120,120,17.53
1555,School go,Hall Ltd Cinemas,2026-07-09,13:00:00,250,243,12.74
1556,Question notice require,Pena-Bass Cinemas,2026-08-05,13:00:00,200,195,22.98
1557,Free sign,Wheeler PLC Cinemas,2026-08-07,10:00:00,120,102,12.61
1558,Wrong fear,"Campbell, Long and Silva Cinemas",2026-08-01,19:00:00,180,176,19.19
1559,Home reflect player,Butler and Sons Cinemas,2026-08-26,21:30:00,250,250,20.9
1560,Wife cost language,"Greene, Rogers and Haley Cinemas",2026-07-27,13:00:00,120,104,15.27
1561,While everybody woman,"Webb, Thompson and Moore Cinemas",2026-09-06,19:00:00,80,78,23.25
1562,Question two someone,"Rich, Brown and Bruce Cinemas",2026-08-14,16:00:00,150,150,21.59
1563,Of safe,"Henderson, Alexander and Galvan Cinemas",2026-07-15,10:00:00,250,246,8.68
1564,High trial if,"Good, Brewer and Fisher Cinemas",2026-07-28,21:30:00,300,295,14.92
1565,Site yeah,"Baker, May and Hughes Cinemas",2026-07-28,19:00:00,250,225,20.3
1566,Herself father about,Daniels-Phillips Cinemas,2026-07-09,13:00:00,180,167,13.17
1567,Safe nice,Martin and Sons Cinemas,2026-07-08,21:30:00,120,107,17.14
1568,Enough best,"Marshall, Murray and Miller Cinemas",2026-08-14,10:00:00,200,192,23.01
1569,Lot stage education,"Mooney, Conley and Fox Cinemas",2026-06-25,16:00:00,80,71,17.8
1570,Window we,Hernandez Ltd Cinemas,2026-08-23,13:00:00,200,190,24.0
1571,Will culture,"Bell, Campbell and Ryan Cinemas",2026-06-24,13:00:00,120,115,18.86
1572,Cup believe society today,Meyers-Owens Cinemas,2026-07-02,13:00:00,300,294,24.0
1573,Pattern structure,Robinson Inc Cinemas,2026-07-24,13:00:00,200,171,14.48
1574,Play choose worry,"Hatfield, Edwards and Brown Cinemas",2026-07-07,21:30:00,300,296,11.53
1575,Character personal she list,Weaver-Thompson Cinemas,2026-08-27,13:00:00,200,189,20.73
1576,Bed,Mccarthy-Hobbs Cinemas,2026-09-04,19:00:00,80,70,15.47
1577,Single travel,"Jones, Abbott and Pope Cinemas",2026-07-31,21:30:00,180,180,9.94
1578,Cost agent,Ward-Blake Cinemas,2026-07-13,16:00:00,150,139,14.94
1579,Into after,Nguyen-Jenkins Cinemas,2026-08-25,19:00:00,80,69,12.7
1580,Energy professor,Gibbs Group Cinemas,2026-07-18,16:00:00,200,187,11.38
1581,Next coach front expect,Wood-Williams Cinemas,2026-08-23,10:00:00,200,180,19.0
1582,Plan may,English-Dominguez Cinemas,2026-07-10,19:00:00,120,119,21.29
1583,Him million view,Martinez and Sons Cinemas,2026-07-27,21:30:00,100,99,17.99
1584,Rock,Marshall and Sons Cinemas,2026-07-09,10:00:00,80,71,20.11
1585,Think national,Cook PLC Cinemas,2026-08-19,13:00:00,250,238,20.62
1586,Others brother visit employee,"Morales, Miller and Harrell Cinemas",2026-07-05,10:00:00,200,173,19.53
1587,Argue call,White Inc Cinemas,2026-08-21,19:00:00,180,165,24.59
1588,Work,"Schwartz, Estrada and Hernandez Cinemas",2026-08-28,13:00:00,150,143,11.9
1589,Difficult west,"Ruiz, Martin and Jones Cinemas",2026-08-01,19:00:00,300,285,19.56
1590,Opportunity,Greene-Shelton Cinemas,2026-06-25,19:00:00,80,74,11.61
1591,Place,"Freeman, Cox and Mitchell Cinemas",2026-08-14,13:00:00,180,163,10.65
1592,Program loss network,Taylor-Moore Cinemas,2026-07-31,10:00:00,180,174,18.33
1593,Offer his discover,"Warner, Baker and Campbell Cinemas",2026-08-13,16:00:00,150,140,11.91
1594,Course vote team,"Nichols, Glover and Knox Cinemas",2026-09-01,19:00:00,100,88,24.8
1595,Keep understand yet fast,Roberts Ltd Cinemas,2026-08-10,16:00:00,100,95,17.62
1596,Race,Davis-Abbott Cinemas,2026-09-06,19:00:00,300,289,19.03
1597,Goal hard north,Jackson Ltd Cinemas,2026-08-14,19:00:00,150,136,12.82
1598,Six admit enough,Hunter-Estrada Cinemas,2026-08-02,21:30:00,300,295,8.83
1599,Seven notice,"Herrera, Jensen and Ramirez Cinemas",2026-08-02,19:00:00,150,130,9.97
1600,Wall ball,"Wilson, Trujillo and Moody Cinemas",2026-08-16,19:00:00,180,174,20.37
1601,Life once same,"Hamilton, Green and Edwards Cinemas",2026-08-27,13:00:00,300,291,21.95
1602,Time enjoy drug,Stafford Ltd Cinemas,2026-08-30,21:30:00,250,244,8.44
1603,Return trouble conference,Miller Inc Cinemas,2026-06-23,13:00:00,150,123,8.21
1604,Sense gas,"Cain, Contreras and Jackson Cinemas",2026-08-11,10:00:00,150,136,16.97
1605,Somebody both argue difference,Lyons PLC Cinemas,2026-07-16,16:00:00,150,148,15.51
1606,Democratic conference,Hernandez Inc Cinemas,2026-07-30,19:00:00,300,282,13.43
1607,Play pull still,White-Jackson Cinemas,2026-08-24,19:00:00,200,200,20.88
1608,Painting foot card,Lynch LLC Cinemas,2026-07-17,13:00:00,180,178,13.86
1609,Room factor,Hoffman PLC Cinemas,2026-06-25,19:00:00,250,240,9.0
1610,Some add,"Garza, Williams and Walker Cinemas",2026-08-14,10:00:00,120,107,22.69
1611,Two,Hampton-Tucker Cinemas,2026-09-02,13:00:00,250,242,12.84
1612,Same,"Diaz, Hill and Becker Cinemas",2026-08-06,21:30:00,300,280,13.76
1613,According option,"Frazier, Ramirez and Brown Cinemas",2026-07-12,13:00:00,180,175,9.85
1614,Arrive morning guy,Diaz and Sons Cinemas,2026-07-28,21:30:00,80,70,10.66
1615,Live week,Trevino Group Cinemas,2026-08-30,13:00:00,250,238,11.59
1616,Identify all agreement stop,Haynes-Jackson Cinemas,2026-07-02,13:00:00,300,284,8.19
1617,Deep summer wife,Medina LLC Cinemas,2026-08-31,10:00:00,200,192,24.28
1618,Maintain while,"Howard, Gomez and Owens Cinemas",2026-09-04,16:00:00,250,237,21.96
1619,Current,"Ortiz, Reid and Wilkinson Cinemas",2026-09-05,16:00:00,150,150,19.81
1620,Example evening campaign,"Carpenter, Morrow and Smith Cinemas",2026-07-30,13:00:00,80,52,10.12
1621,Item already,Rodriguez-Hernandez Cinemas,2026-08-07,10:00:00,180,173,8.34
1622,Different account might,Herrera-Coleman Cinemas,2026-08-15,19:00:00,250,231,12.39
1623,Firm week start,White-Jackson Cinemas,2026-07-27,16:00:00,120,98,21.41
1624,Production weight Mrs especially,Kim-Romero Cinemas,2026-07-17,10:00:00,120,114,24.61
1625,Father expect cup,Payne-Walton Cinemas,2026-07-09,10:00:00,300,277,12.85
1626,Present develop day,"Mckee, Gardner and Davenport Cinemas",2026-06-28,13:00:00,300,290,18.77
1627,Mouth himself,"Evans, David and Hendrix Cinemas",2026-07-28,10:00:00,120,99,11.23
1628,Identify happy push,Flores Ltd Cinemas,2026-07-17,16:00:00,200,190,15.67
1629,Also building,Mcdonald-Taylor Cinemas,2026-09-03,13:00:00,250,243,11.05
1630,Where itself exactly,Lee PLC Cinemas,2026-07-07,21:30:00,80,55,17.03
1631,Recent dream raise,Hall Ltd Cinemas,2026-06-24,21:30:00,180,162,14.46
1632,Before spring,Conway-Andrews Cinemas,2026-08-19,21:30:00,200,189,19.26
1633,Program yourself,Stevenson Group Cinemas,2026-08-18,21:30:00,120,102,21.02
1634,Walk deal,Guzman-Montoya Cinemas,2026-08-13,13:00:00,250,241,10.16
1635,Pressure half debate,"French, Phelps and Berry Cinemas",2026-07-09,16:00:00,150,128,14.79
1636,Recent middle music,"Murphy, Lee and Garcia Cinemas",2026-08-24,21:30:00,100,89,13.73
1637,Truth explain,"Munoz, Krueger and Solomon Cinemas",2026-07-02,19:00:00,200,180,20.87
1638,Community say,Avila LLC Cinemas,2026-07-08,13:00:00,120,115,10.91
1639,Hand always,Holloway and Sons Cinemas,2026-07-23,10:00:00,80,75,19.05
1640,Treatment forward name,Lee-Fox Cinemas,2026-09-05,16:00:00,180,170,15.01
1641,Boy word south,Christian Ltd Cinemas,2026-07-09,13:00:00,100,95,24.74
1642,Read shoulder,"Henson, Jones and Sanders Cinemas",2026-08-14,21:30:00,250,246,8.36
1643,Watch energy lose,Shaffer-Yates Cinemas,2026-08-26,16:00:00,180,168,14.05
1644,Indeed,Henry-Joyce Cinemas,2026-08-04,13:00:00,200,197,12.22
1645,Shoulder paper,Russell Inc Cinemas,2026-08-31,13:00:00,250,235,16.2
1646,Art food,Morris-Merritt Cinemas,2026-07-26,10:00:00,150,130,18.55
1647,Despite suddenly draw already,Mclaughlin Inc Cinemas,2026-07-06,10:00:00,120,114,19.67
1648,Pass go,James Ltd Cinemas,2026-06-30,19:00:00,150,139,16.25
1649,Year occur,"Henson, Jones and Sanders Cinemas",2026-09-02,13:00:00,80,71,17.52
1650,Drive choose,Stevenson Group Cinemas,2026-08-21,19:00:00,80,80,11.16
1651,Campaign wife,"Herring, Wilson and Mendoza Cinemas",2026-07-14,13:00:00,80,70,18.21
1652,Article available,Peterson-Mullins Cinemas,2026-09-06,21:30:00,100,72,11.84
1653,Bank job,Benson Inc Cinemas,2026-08-01,19:00:00,250,244,14.83
1654,Foreign,"Nguyen, Marsh and Beck Cinemas",2026-08-04,13:00:00,300,284,9.72
1655,Yeah exist,Williams-Harmon Cinemas,2026-07-24,10:00:00,300,293,19.97
1656,Conference act capital,Ford-Olsen Cinemas,2026-07-27,19:00:00,120,102,13.8
1657,Town direction,"Walton, Anderson and Cook Cinemas",2026-08-31,13:00:00,250,243,20.03
1658,Laugh across,Anderson-Silva Cinemas,2026-07-09,19:00:00,150,128,23.7
1659,Road return force,Sharp Ltd Cinemas,2026-08-08,21:30:00,150,144,22.88
1660,Really worker drop,"Jacobs, Calhoun and Wyatt Cinemas",2026-08-02,19:00:00,150,146,20.69
1661,Wrong doctor report,"Turner, Long and Hendricks Cinemas",2026-08-03,16:00:00,300,300,12.31
1662,Sell apply,Green-Walters Cinemas,2026-06-25,16:00:00,250,232,20.41
1663,Give nature turn,"Jordan, Swanson and Franklin Cinemas",2026-06-23,19:00:00,150,150,24.41
1664,Way form run,"Warner, Baker and Campbell Cinemas",2026-08-17,10:00:00,250,247,11.25
1665,Game church,"Sanchez, Terry and Turner Cinemas",2026-07-14,21:30:00,200,194,24.89
1666,Deal me each,Mccarthy-Hobbs Cinemas,2026-06-24,16:00:00,150,142,14.6
1667,Good stay catch,Nguyen-Jenkins Cinemas,2026-06-27,10:00:00,200,185,19.79
1668,Perhaps crime,Gibbs Group Cinemas,2026-08-18,10:00:00,150,149,15.18
1669,Decade alone,Horne Inc Cinemas,2026-06-26,21:30:00,250,236,23.64
1670,Artist stop,Bird-Trujillo Cinemas,2026-06-25,10:00:00,180,167,15.64
1671,Camera rise consider,Casey-Romero Cinemas,2026-08-29,21:30:00,80,70,9.86
1672,Career just,"Ray, Cunningham and Levine Cinemas",2026-07-24,19:00:00,100,77,18.49
1673,Much opportunity computer,"Coleman, Vega and Richmond Cinemas",2026-07-01,16:00:00,120,114,23.72
1674,Can land few case,Dominguez Ltd Cinemas,2026-06-27,19:00:00,100,87,11.59
1675,Clear order expert,Gibbs Group Cinemas,2026-08-31,13:00:00,120,109,12.53
1676,May military most,Hernandez Ltd Cinemas,2026-09-05,16:00:00,200,177,22.82
1677,Daughter third laugh,"Williams, Newman and Jones Cinemas",2026-08-30,21:30:00,180,165,18.89
1678,Image number assume,Gonzalez-Mccarthy Cinemas,2026-07-19,19:00:00,150,138,8.6
1679,Visit growth,"Williams, Newman and Jones Cinemas",2026-08-21,10:00:00,150,135,13.17
1680,Common half,Ward-Blake Cinemas,2026-08-11,21:30:00,150,142,14.23
1681,Not practice,Joseph Inc Cinemas,2026-07-21,19:00:00,250,230,18.67
1682,Against discuss give,"Richardson, Stephens and Barnes Cinemas",2026-06-30,10:00:00,300,267,12.84
1683,Call pick,Holden LLC Cinemas,2026-07-02,10:00:00,120,115,15.75
1684,Level speak,"Underwood, Bartlett and Russell Cinemas",2026-08-22,21:30:00,80,77,12.69
1685,Indicate however,Moore Group Cinemas,2026-07-06,19:00:00,300,280,14.6
1686,Course matter network,Costa-Johnston Cinemas,2026-08-07,21:30:00,150,145,17.61
1687,Million travel,"Evans, David and Hendrix Cinemas",2026-07-14,21:30:00,80,70,10.73
1688,Notice throughout need,Fernandez Inc Cinemas,2026-07-08,10:00:00,80,57,22.7
1689,Provide right section,"Weiss, Cole and Preston Cinemas",2026-08-26,10:00:00,250,216,12.05
1690,Fund weight,"Compton, Owens and Decker Cinemas",2026-08-24,13:00:00,300,276,8.39
1691,Remain upon former,"Jacobs, Calhoun and Wyatt Cinemas",2026-07-17,13:00:00,120,105,23.81
1692,Forward become,Roberts-Mccarty Cinemas,2026-07-06,21:30:00,120,107,10.84
1693,American something,"Freeman, Hall and Allison Cinemas",2026-07-18,21:30:00,200,174,23.31
1694,Fall letter,Gibson-Gardner Cinemas,2026-08-07,10:00:00,250,230,23.64
1695,Decision,Johnson-Alvarez Cinemas,2026-07-04,16:00:00,200,194,9.33
1696,Edge attack,"Blevins, Delgado and Bennett Cinemas",2026-07-15,10:00:00,120,114,14.21
1697,Sea east admit too,"Lopez, Gomez and Garcia Cinemas",2026-08-07,13:00:00,180,155,23.31
1698,Good movement how return,Russell Inc Cinemas,2026-07-22,16:00:00,200,184,24.85
1699,Fall anyone along,Anderson Inc Cinemas,2026-08-29,19:00:00,80,73,15.64
1700,Song to foreign,Buchanan LLC Cinemas,2026-08-10,19:00:00,250,243,12.91
1701,Final team article fish,Lynn Group Cinemas,2026-06-25,19:00:00,120,120,16.81
1702,Final scene,Garrett-Stout Cinemas,2026-08-28,21:30:00,300,299,21.92
1703,Our fill resource,Hampton-Tucker Cinemas,2026-08-08,19:00:00,200,200,13.16
1704,Contain mission career,"Miller, Hansen and Salas Cinemas",2026-08-31,19:00:00,80,45,21.24
1705,Power,"Snyder, Walker and Harris Cinemas",2026-09-04,19:00:00,150,143,9.9
1706,Do assume,Pena-Bass Cinemas,2026-06-30,21:30:00,120,117,22.74
1707,Piece individual foot manage,"Baker, Williams and Jones Cinemas",2026-07-12,16:00:00,300,278,22.47
1708,Nothing wonder career,Davis PLC Cinemas,2026-07-02,16:00:00,100,87,21.85
1709,Office discussion,Hudson-Sparks Cinemas,2026-08-22,10:00:00,80,59,14.64
1710,Employee,Ortega Group Cinemas,2026-08-29,16:00:00,300,288,13.08
1711,Provide PM agent,Bauer PLC Cinemas,2026-07-21,16:00:00,250,243,9.1
1712,Out start reason,Harris PLC Cinemas,2026-08-17,21:30:00,250,246,11.18
1713,Method finish,Butler and Sons Cinemas,2026-07-07,19:00:00,120,113,19.63
1714,Leader worry place,"Wilson, Jacobson and Griffith Cinemas",2026-08-02,10:00:00,150,144,23.48
1715,I sing,Diaz LLC Cinemas,2026-07-20,19:00:00,300,287,17.51
1716,Realize arm,"Hamilton, Green and Edwards Cinemas",2026-07-09,21:30:00,180,164,10.78
1717,Offer serious,Weaver-Thompson Cinemas,2026-08-07,19:00:00,200,185,23.75
1718,Toward woman sometimes,"Lopez, Gomez and Garcia Cinemas",2026-07-25,21:30:00,120,120,17.52
1719,Difficult page send always,"Meyer, Dawson and Harper Cinemas",2026-07-04,16:00:00,80,62,14.55
1720,Player,Wagner-Hernandez Cinemas,2026-08-05,10:00:00,180,177,24.86
1721,Everyone water message,Cook PLC Cinemas,2026-09-06,10:00:00,100,91,17.31
1722,Candidate door,Elliott Group Cinemas,2026-08-18,13:00:00,300,279,14.53
1723,Interview not though,"Edwards, Baker and Anderson Cinemas",2026-08-18,19:00:00,150,135,23.82
1724,When news my,"Jones, Abbott and Pope Cinemas",2026-07-04,19:00:00,180,164,19.3
1725,Raise shoulder travel,Cook PLC Cinemas,2026-07-15,21:30:00,300,300,20.88
1726,Energy,"Zamora, Sutton and Campbell Cinemas",2026-07-06,13:00:00,200,193,12.9
1727,Image,Nguyen-Jenkins Cinemas,2026-08-12,13:00:00,120,116,23.95
1728,Develop plant whole,Bennett Ltd Cinemas,2026-09-01,13:00:00,100,89,9.33
1729,Whether manager,"Patel, Palmer and Jones Cinemas",2026-06-27,19:00:00,120,98,11.83
1730,Week agree beautiful,"Young, Allen and Hernandez Cinemas",2026-08-13,16:00:00,100,94,24.11
1731,But,Roberts Group Cinemas,2026-06-26,10:00:00,180,161,11.99
1732,Difference research,Soto and Sons Cinemas,2026-08-27,10:00:00,120,113,10.33
1733,Receive here north over,"Campbell, Burgess and Sweeney Cinemas",2026-08-25,21:30:00,250,242,12.79
1734,Have pressure service,"Harrington, Johnson and Jones Cinemas",2026-07-22,19:00:00,150,129,16.51
1735,Special keep very strategy,Long Inc Cinemas,2026-07-09,19:00:00,120,114,19.92
1736,Fish,Avila LLC Cinemas,2026-07-25,19:00:00,100,94,10.21
1737,Blue soon boy,"Jones, Rowland and Oconnor Cinemas",2026-08-10,16:00:00,250,239,11.86
1738,Series rest government,"Black, Collins and Powell Cinemas",2026-08-02,21:30:00,100,100,17.1
1739,Pick,"Larsen, Hernandez and Ward Cinemas",2026-08-14,10:00:00,150,123,8.73
1740,Ground full audience,Dickson-Park Cinemas,2026-08-15,21:30:00,80,72,14.07
1741,Find development,"Russell, Meyer and Smith Cinemas",2026-07-08,10:00:00,150,139,22.15
1742,Cold term,Martinez-Lopez Cinemas,2026-08-25,16:00:00,200,187,14.27
1743,Choice standard,Martinez LLC Cinemas,2026-06-24,19:00:00,200,188,14.25
1744,Bring place,Andrews-Green Cinemas,2026-08-22,13:00:00,200,186,8.63
1745,Argue partner,Robinson Group Cinemas,2026-06-26,19:00:00,80,62,9.34
1746,Suggest interest truth,Butler and Sons Cinemas,2026-08-02,21:30:00,80,66,20.97
1747,Picture nearly,Chandler-Lynch Cinemas,2026-07-09,16:00:00,100,99,13.82
1748,Ever,Solis-Edwards Cinemas,2026-07-25,19:00:00,150,146,10.71
1749,Career talk,Bradley-Novak Cinemas,2026-08-22,16:00:00,180,138,22.98
1750,Professor laugh,Lyons PLC Cinemas,2026-08-31,10:00:00,120,116,14.69
1751,Media myself,Taylor Ltd Cinemas,2026-09-03,21:30:00,120,118,18.69
1752,Draw face,"Levy, Franco and Hoffman Cinemas",2026-07-07,16:00:00,100,98,13.28
1753,Do leader very,Jordan-Campbell Cinemas,2026-09-03,21:30:00,100,80,17.42
1754,Hit trouble,Rodriguez Group Cinemas,2026-07-26,16:00:00,200,182,13.91
1755,City,"Miranda, Reese and Johnson Cinemas",2026-08-19,13:00:00,250,246,22.18
1756,Green baby,"Brown, James and Arroyo Cinemas",2026-08-01,13:00:00,300,292,12.15
1757,Degree fear training,"Cox, Chavez and Davis Cinemas",2026-08-19,10:00:00,200,198,14.85
1758,Pm record again,Harris-Wright Cinemas,2026-07-18,21:30:00,200,195,17.6
1759,Lose education,Price-Schmitt Cinemas,2026-09-06,16:00:00,180,167,14.64
1760,Congress article,Garcia LLC Cinemas,2026-09-06,16:00:00,80,57,17.96
1761,Support worry seem,Moran PLC Cinemas,2026-07-09,16:00:00,250,235,16.34
1762,Until we eat,Newton PLC Cinemas,2026-07-13,13:00:00,180,180,16.21
1763,Yet seem bring,Moody-Williams Cinemas,2026-07-27,16:00:00,120,119,15.42
1764,Car education,"Webb, Thompson and Moore Cinemas",2026-08-10,21:30:00,150,138,12.6
1765,Across from phone,Trevino Group Cinemas,2026-09-04,10:00:00,300,280,12.31
1766,Deep story,"Li, Jensen and Vazquez Cinemas",2026-08-19,10:00:00,250,243,11.69
1767,Position and scene,Avila LLC Cinemas,2026-08-25,21:30:00,120,117,8.89
1768,Hour trial speech,Anderson-Silva Cinemas,2026-07-30,16:00:00,180,172,20.71
1769,Maybe people something,Payne PLC Cinemas,2026-06-30,13:00:00,100,92,15.03
1770,Dream experience chair,Lynch LLC Cinemas,2026-08-11,16:00:00,120,118,9.41
1771,At as,Ellis-Adkins Cinemas,2026-07-24,10:00:00,100,98,19.54
1772,Choice decide church,Figueroa-Ward Cinemas,2026-08-15,19:00:00,250,243,24.41
1773,Family part conference,Anderson-Kirk Cinemas,2026-07-07,10:00:00,150,142,18.95
1774,Bar difference,Garner LLC Cinemas,2026-08-12,16:00:00,150,133,17.88
1775,Source south ask,Shields LLC Cinemas,2026-07-09,10:00:00,80,62,16.23
1776,First report debate,"Moore, Alexander and Reed Cinemas",2026-07-30,13:00:00,120,109,8.83
1777,Medical order end,Bell PLC Cinemas,2026-08-08,10:00:00,250,245,11.45
1778,Test threat she improve,Palmer Inc Cinemas,2026-06-28,21:30:00,80,66,20.41
1779,Reason,"Braun, Mays and Martinez Cinemas",2026-07-21,21:30:00,150,139,21.91
1780,Itself consumer,Peters Group Cinemas,2026-06-23,16:00:00,80,76,23.24
1781,Economy material,Moore-Bright Cinemas,2026-07-03,19:00:00,120,111,17.57
1782,Near word whose,Ward-Blake Cinemas,2026-08-23,10:00:00,180,177,10.08
1783,Start activity,Wang-Jackson Cinemas,2026-07-16,13:00:00,250,239,22.01
1784,Natural great floor mission,Jackson Ltd Cinemas,2026-08-21,10:00:00,300,283,23.33
1785,Determine thought couple,Vega-Thomas Cinemas,2026-06-23,13:00:00,200,187,17.22
1786,Direction pressure now,"Webb, Thompson and Moore Cinemas",2026-07-03,19:00:00,200,198,11.5
1787,Rock from,Taylor-Stewart Cinemas,2026-07-05,19:00:00,150,143,10.94
1788,Never program,White-Morales Cinemas,2026-07-02,19:00:00,300,287,21.9
1789,Financial,Wood-Watson Cinemas,2026-06-30,19:00:00,300,292,20.17
1790,Trip blue,Gibbs Group Cinemas,2026-08-11,16:00:00,100,88,11.59
1791,Work financial,Roth Ltd Cinemas,2026-09-03,21:30:00,180,175,14.87
1792,Can western,Jones-Barnes Cinemas,2026-06-27,19:00:00,250,244,18.36
1793,Reality commercial kind,"Barnes, Ellis and Gonzales Cinemas",2026-07-03,10:00:00,180,169,12.7
1794,Better ok building hand,Ochoa-Adams Cinemas,2026-08-23,13:00:00,180,171,8.13
1795,Front trouble adult,"Robinson, Jones and Welch Cinemas",2026-07-18,16:00:00,80,66,12.94
1796,Learn environment,Turner Inc Cinemas,2026-07-16,21:30:00,300,295,11.48
1797,Win out,Prince Inc Cinemas,2026-07-03,21:30:00,250,234,23.63
1798,Back because,"Wilson, Trujillo and Moody Cinemas",2026-08-08,21:30:00,180,161,20.69
1799,Generation catch environmental,"Ray, Cunningham and Levine Cinemas",2026-06-23,16:00:00,80,45,11.7
1800,Data us,Smith Group Cinemas,2026-08-15,16:00:00,300,283,9.13
1801,Answer reveal way few,Garner LLC Cinemas,2026-08-26,13:00:00,200,180,17.81
1802,Policy similar run,Jennings Group Cinemas,2026-07-23,13:00:00,250,237,8.2
1803,Because picture consumer,"Evans, David and Hendrix Cinemas",2026-08-07,13:00:00,100,86,9.4
1804,Blood information,Williams-Mckenzie Cinemas,2026-08-22,16:00:00,200,178,12.4
1805,Identify effort,"Taylor, Williams and Hall Cinemas",2026-06-25,16:00:00,120,102,18.08
1806,Fine,"Freeman, Cox and Mitchell Cinemas",2026-06-30,16:00:00,80,65,18.03
1807,Worker determine,Edwards Inc Cinemas,2026-08-25,16:00:00,250,226,13.25
1808,Gun size cup,"James, Howard and Johnson Cinemas",2026-09-02,13:00:00,200,176,8.34
1809,Nearly second,"Brown, Ali and Jones Cinemas",2026-08-24,21:30:00,80,73,12.54
1810,Century kid plan determine,"Perez, Hoffman and Tucker Cinemas",2026-07-17,10:00:00,180,166,12.61
1811,Ahead main war,Brown and Sons Cinemas,2026-07-23,16:00:00,150,139,9.47
1812,Leg,Wagner and Sons Cinemas,2026-08-08,13:00:00,120,112,12.79
1813,Still gun,Ferguson and Sons Cinemas,2026-07-31,21:30:00,300,297,24.52
1814,Various commercial,"Mckee, Gardner and Davenport Cinemas",2026-08-02,16:00:00,120,111,18.62
1815,Film store south,"Turner, Long and Hendricks Cinemas",2026-07-22,19:00:00,120,120,11.1
1816,Not month opportunity,"Jones, Abbott and Pope Cinemas",2026-08-22,19:00:00,150,150,9.83
1817,Either account speech,Benson Inc Cinemas,2026-07-13,21:30:00,100,92,11.41
1818,Receive material each beat,Spears Ltd Cinemas,2026-07-20,19:00:00,300,289,18.27
1819,Scientist,Jacobs-Lopez Cinemas,2026-07-28,16:00:00,300,294,22.99
1820,Night good,Herrera LLC Cinemas,2026-08-26,10:00:00,200,186,16.45
1821,Person data force,Ruiz-Rivera Cinemas,2026-08-24,13:00:00,200,195,8.18
1822,Can newspaper water,"Gonzalez, Santos and Gardner Cinemas",2026-07-15,13:00:00,120,113,17.07
1823,Color off,Joyce-Benitez Cinemas,2026-07-02,21:30:00,80,72,12.79
1824,Business relate class,"Larson, Daniels and James Cinemas",2026-07-21,16:00:00,200,191,9.24
1825,Owner office,"Miranda, Wheeler and Avila Cinemas",2026-07-05,13:00:00,200,182,9.37
1826,Fact true,Guzman-Montoya Cinemas,2026-08-22,13:00:00,300,288,24.19
1827,Operation week sing,Roberts Ltd Cinemas,2026-08-07,21:30:00,80,76,23.34
1828,Benefit democratic one,"Kim, Wright and Espinoza Cinemas",2026-06-24,19:00:00,100,99,18.53
1829,Spend measure institution story,Peterson Group Cinemas,2026-06-23,21:30:00,120,120,8.91
1830,Along seven than,Johnston Inc Cinemas,2026-06-24,21:30:00,80,71,11.99
1831,Provide run day,Jones-Taylor Cinemas,2026-08-15,19:00:00,150,147,20.8
1832,Good new,Davis-Abbott Cinemas,2026-08-11,16:00:00,180,171,17.87
1833,Within himself,Norris Inc Cinemas,2026-07-11,19:00:00,250,242,20.12
